"icao","tipo_reporte","semana","especies_list","contagem"
"SBJR","avistamento",31,"",0
"SBJR","avistamento",32,"",0
"SBJR","avistamento",33,"",0
"SBJR","avistamento",34,"",0
"SBJR","avistamento",35,"",0
"SBJR","avistamento",36,"",0
"SBJR","avistamento",37,"",0
"SBJR","avistamento",38,"",0
"SBJR","avistamento",39,"",0
"SBJR","avistamento",40,"",0
"SBJR","avistamento",41,"",0
"SBJR","avistamento",42,"",0
"SBJR","avistamento",43,"",0
"SBJR","avistamento",44,"",0
"SBJR","avistamento",45,"",0
"SBJR","avistamento",46,"Fragata/tesourão (Fregata magnificens)",1
"SBJR","avistamento",47,"",0
"SBJR","avistamento",48,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBJR","avistamento",49,"",0
"SBJR","avistamento",50,"",0
"SBJR","avistamento",51,"",0
"SBJR","avistamento",52,"",0
"SBJR","avistamento",53,"",0
"SBJR","colisão",1,"",0
"SBJR","colisão",2,"",0
"SBJR","colisão",3,"",0
"SBJR","colisão",4,"",0
"SBJR","colisão",5,"Urubus / Família Cathartidae",1
"SBJR","colisão",6,"",0
"SBJR","colisão",7,"",0
"SBJR","colisão",8,"",0
"SBJR","colisão",9,"",0
"SBJR","colisão",10,"",0
"SBJR","colisão",11,"",0
"SBJR","colisão",12,"",0
"SBJR","colisão",13,"",0
"SBJR","colisão",14,"",0
"SBJR","colisão",15,"",0
"SBJR","colisão",16,"",0
"SBJR","colisão",17,"",0
"SBJR","colisão",18,"",0
"SBJR","colisão",19,"",0
"SBJR","colisão",20,"",0
"SBJR","colisão",21,"",0
"SBJR","colisão",22,"",0
"SBJR","colisão",23,"",0
"SBJR","colisão",24,"",0
"SBJR","colisão",25,"",0
"SBJR","colisão",26,"",0
"SBJR","colisão",27,"",0
"SBJR","colisão",28,"",0
"SBJR","colisão",29,"",0
"SBJR","colisão",30,"",0
"SBJR","colisão",31,"",0
"SBJR","colisão",32,"",0
"SBJR","colisão",33,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBJR","colisão",34,"",0
"SBJR","colisão",35,"",0
"SBJR","colisão",36,"",0
"SBJR","colisão",37,"",0
"SBJR","colisão",38,"",0
"SBJR","colisão",39,"",0
"SBJR","colisão",40,"",0
"SBJR","colisão",41,"",0
"SBJR","colisão",42,"",0
"SBJR","colisão",43,"",0
"SBJR","colisão",44,"",0
"SBJR","colisão",45,"",0
"SBJR","colisão",46,"",0
"SBJR","colisão",47,"",0
"SBJR","colisão",48,"",0
"SBJR","colisão",49,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBJR","colisão",50,"0 Não identificada",1
"SBJR","colisão",51,"",0
"SBJR","colisão",52,"",0
"SBJR","colisão",53,"",0
"SBJU","avistamento",1,"",0
"SBJU","avistamento",2,"",0
"SBJU","avistamento",3,"",0
"SBJU","avistamento",4,"",0
"SBJU","avistamento",5,"",0
"SBJU","avistamento",6,"",0
"SBJU","avistamento",7,"",0
"SBJU","avistamento",8,"0 Não identificada,0 Não identificada,0 Não identificada",3
"SBJU","avistamento",9,"",0
"SBJU","avistamento",10,"",0
"SBJU","avistamento",11,"",0
"SBJU","avistamento",12,"",0
"SBJU","avistamento",13,"",0
"SBJU","avistamento",14,"0 Não identificada",1
"SBJU","avistamento",15,"0 Não identificada",1
"SBJU","avistamento",16,"",0
"SBJU","avistamento",17,"",0
"SBJU","avistamento",18,"",0
"SBJU","avistamento",19,"0 Não identificada",1
"SBJU","avistamento",20,"0 Não identificada",1
"SBJU","avistamento",21,"Urubus / Família Cathartidae",1
"SBJU","avistamento",22,"",0
"SBJU","avistamento",23,"",0
"SBJU","avistamento",24,"0 Não identificada,0 Não identificada",2
"SBJU","avistamento",25,"",0
"SBJU","avistamento",26,"",0
"SBJU","avistamento",27,"",0
"SBJU","avistamento",28,"",0
"SBJU","avistamento",29,"",0
"SBJU","avistamento",30,"0 Não identificada",1
"SBJU","avistamento",31,"",0
"SBJU","avistamento",32,"",0
"SBJU","avistamento",33,"Urubus / Família Cathartidae",1
"SBJU","avistamento",34,"Urubus / Família Cathartidae",1
"SBJU","avistamento",35,"Urubus / Família Cathartidae",1
"SBJU","avistamento",36,"",0
"SBJU","avistamento",37,"",0
"SBJU","avistamento",38,"0 Não identificada,Urubus / Família Cathartidae",2
"SBJU","avistamento",39,"0 Não identificada",1
"SBJU","avistamento",40,"",0
"SBJU","avistamento",41,"0 Não identificada",1
"SBJU","avistamento",42,"",0
"SBJU","avistamento",43,"",0
"SBJU","avistamento",44,"",0
"SBJU","avistamento",45,"0 Não identificada",1
"SBJU","avistamento",46,"",0
"SBJU","avistamento",47,"",0
"SBJU","avistamento",48,"",0
"SBJU","avistamento",49,"",0
"SBJU","avistamento",50,"0 Não identificada",1
"SBJU","avistamento",51,"0 Não identificada",1
"SBJU","avistamento",52,"",0
"SBJU","avistamento",53,"",0
"SBJU","colisão",1,"",0
"SBJU","colisão",2,"",0
"SBJU","colisão",3,"",0
"SBJU","colisão",4,"",0
"SBJU","colisão",5,"",0
"SBJU","colisão",6,"",0
"SBJU","colisão",7,"",0
"SBJU","colisão",8,"",0
"SBJU","colisão",9,"",0
"SBJU","colisão",10,"",0
"SBJU","colisão",11,"",0
"SBJU","colisão",12,"",0
"SBJU","colisão",13,"",0
"SBJU","colisão",14,"Gavião-preto/caipira/fumaça/urubutinga (Urubitinga urubitinga)",1
"SBJU","colisão",15,"",0
"SBJU","colisão",16,"Gaviões / Família accipitridae",1
"SBJU","colisão",17,"",0
"SBJU","colisão",18,"",0
"SBJU","colisão",19,"",0
"SBJU","colisão",20,"",0
"SBJU","colisão",21,"",0
"SBJU","colisão",22,"",0
"SBJU","colisão",23,"",0
"SBJU","colisão",24,"",0
"SBJU","colisão",25,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBJU","colisão",26,"",0
"SBJU","colisão",27,"",0
"SBJU","colisão",28,"",0
"SBJU","colisão",29,"",0
"SBJU","colisão",30,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBJU","colisão",31,"",0
"SBJU","colisão",32,"",0
"SBJU","colisão",33,"",0
"SBJU","colisão",34,"",0
"SBJU","colisão",35,"",0
"SBJU","colisão",36,"",0
"SBJU","colisão",37,"",0
"SBJU","colisão",38,"",0
"SBJU","colisão",39,"",0
"SBJU","colisão",40,"",0
"SBJU","colisão",41,"",0
"SBJU","colisão",42,"",0
"SBJU","colisão",43,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBJU","colisão",44,"",0
"SBJU","colisão",45,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBJU","colisão",46,"",0
"SBJU","colisão",47,"",0
"SBJU","colisão",48,"",0
"SBJU","colisão",49,"",0
"SBJU","colisão",50,"",0
"SBJU","colisão",51,"",0
"SBJU","colisão",52,"",0
"SBJU","colisão",53,"",0
"SBJV","avistamento",1,"",0
"SBJV","avistamento",2,"",0
"SBJV","avistamento",3,"0 Não identificada",1
"SBJV","avistamento",4,"",0
"SBJV","avistamento",5,"",0
"SBJV","avistamento",6,"",0
"SBJV","avistamento",7,"",0
"SBJV","avistamento",8,"",0
"SBJV","avistamento",9,"0 Não identificada",1
"SBJV","avistamento",10,"",0
"SBJV","avistamento",11,"0 Não identificada",1
"SBJV","avistamento",12,"",0
"SBJV","avistamento",13,"",0
"SBJV","avistamento",14,"",0
"SBJV","avistamento",15,"",0
"SBJV","avistamento",16,"",0
"SBJV","avistamento",17,"",0
"SBJV","avistamento",18,"",0
"SBJV","avistamento",19,"",0
"SBJV","avistamento",20,"",0
"SBJV","avistamento",21,"",0
"SBJV","avistamento",22,"",0
"SBJV","avistamento",23,"",0
"SBJV","avistamento",24,"",0
"SBJV","avistamento",25,"",0
"SBJV","avistamento",26,"",0
"SBJV","avistamento",27,"",0
"SBJV","avistamento",28,"",0
"SBJV","avistamento",29,"",0
"SBJV","avistamento",30,"0 Não identificada",1
"SBJV","avistamento",31,"",0
"SBJV","avistamento",32,"",0
"SBJV","avistamento",33,"",0
"SBJV","avistamento",34,"",0
"SBJV","avistamento",35,"0 Não identificada",1
"SBJV","avistamento",36,"",0
"SBJV","avistamento",37,"",0
"SBJV","avistamento",38,"",0
"SBJV","avistamento",39,"",0
"SBJV","avistamento",40,"",0
"SBJV","avistamento",41,"Tapicuru-de-cara-pelada (Phimosus infuscatus)",1
"SBJV","avistamento",42,"",0
"SBJV","avistamento",43,"",0
"SBJV","avistamento",44,"",0
"SBJV","avistamento",45,"",0
"SBJV","avistamento",46,"",0
"SBJV","avistamento",47,"",0
"SBJV","avistamento",48,"0 Não identificada",1
"SBJV","avistamento",49,"0 Não identificada",1
"SBJV","avistamento",50,"",0
"SBJV","avistamento",51,"",0
"SBJV","avistamento",52,"",0
"SBJV","avistamento",53,"",0
"SBJV","colisão",1,"",0
"SBJV","colisão",2,"",0
"SBJV","colisão",3,"0 Não identificada,Quero-quero/tetéu (Vanellus chilensis)",2
"SBJV","colisão",4,"0 Não identificada",1
"SBJV","colisão",5,"",0
"SBJV","colisão",6,"",0
"SBJV","colisão",7,"0 Não identificada,Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis)",3
"SBJV","colisão",8,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBJV","colisão",9,"0 Não identificada,Quero-quero/tetéu (Vanellus chilensis),0 Não identificada,0 Não identificada",4
"SBJV","colisão",10,"",0
"SBJV","colisão",11,"",0
"SBJV","colisão",12,"0 Não identificada",1
"SBJV","colisão",13,"",0
"SBJV","colisão",14,"0 Não identificada",1
"SBJV","colisão",15,"",0
"SBJV","colisão",16,"",0
"SBJV","colisão",17,"",0
"SBJV","colisão",18,"",0
"SBJV","colisão",19,"",0
"SBJV","colisão",20,"",0
"SBJV","colisão",21,"",0
"SBJV","colisão",22,"",0
"SBJV","colisão",23,"",0
"SBJV","colisão",24,"",0
"SBJV","colisão",25,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBJV","colisão",26,"",0
"SBJV","colisão",27,"",0
"SBJV","colisão",28,"",0
"SBJV","colisão",29,"",0
"SBJV","colisão",30,"",0
"SBJV","colisão",31,"",0
"SBJV","colisão",32,"",0
"SBJV","colisão",33,"",0
"SBJV","colisão",34,"",0
"SBJV","colisão",35,"",0
"SBJV","colisão",36,"",0
"SBJV","colisão",37,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBJV","colisão",38,"",0
"SBJV","colisão",39,"",0
"SBJV","colisão",40,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBJV","colisão",41,"",0
"SBJV","colisão",42,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBJV","colisão",43,"",0
"SBJV","colisão",44,"0 Não identificada,Quero-quero/tetéu (Vanellus chilensis),0 Não identificada",3
"SBJV","colisão",45,"",0
"SBJV","colisão",46,"0 Não identificada,0 Não identificada",2
"SBJV","colisão",47,"0 Não identificada,0 Não identificada,Quero-quero/tetéu (Vanellus chilensis)",3
"SBJV","colisão",48,"0 Não identificada",1
"SBJV","colisão",49,"0 Não identificada",1
"SBJV","colisão",50,"",0
"SBJV","colisão",51,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBJV","colisão",52,"",0
"SBJV","colisão",53,"0 Não identificada",1
"SBKG","avistamento",1,"",0
"SBKG","avistamento",2,"",0
"SBKG","avistamento",3,"Urubus / Família Cathartidae",1
"SBKG","avistamento",4,"",0
"SBKG","avistamento",5,"",0
"SBKG","avistamento",6,"Urubus / Família Cathartidae",1
"SBKG","avistamento",7,"",0
"SBKG","avistamento",8,"Garça-branca-grande (Ardea alba)",1
"SBKG","avistamento",9,"",0
"SBKG","avistamento",10,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBKG","avistamento",11,"Urubus / Família Cathartidae,0 Não identificada",2
"SBKG","avistamento",12,"",0
"SBKG","avistamento",13,"",0
"SBKG","avistamento",14,"",0
"SBKG","avistamento",15,"",0
"SBKG","avistamento",16,"",0
"SBKG","avistamento",17,"",0
"SBKG","avistamento",18,"",0
"SBKG","avistamento",19,"",0
"SBKG","avistamento",20,"",0
"SBKG","avistamento",21,"",0
"SBKG","avistamento",22,"",0
"SBKG","avistamento",23,"",0
"SBKG","avistamento",24,"",0
"SBKG","avistamento",25,"",0
"SBKG","avistamento",26,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBKG","avistamento",27,"",0
"SBKG","avistamento",28,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBKG","avistamento",29,"",0
"SBKG","avistamento",30,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBKG","avistamento",31,"",0
"SBKG","avistamento",32,"",0
"SBKG","avistamento",33,"",0
"SBKG","avistamento",34,"",0
"SBKG","avistamento",35,"",0
"SBKG","avistamento",36,"",0
"SBKG","avistamento",37,"",0
"SBKG","avistamento",38,"",0
"SBKG","avistamento",39,"",0
"SBKG","avistamento",40,"",0
"SBKG","avistamento",41,"",0
"SBKG","avistamento",42,"",0
"SBKG","avistamento",43,"",0
"SBKG","avistamento",44,"Urubus / Família Cathartidae",1
"SBKG","avistamento",45,"",0
"SBKG","avistamento",46,"",0
"SBKG","avistamento",47,"",0
"SBKG","avistamento",48,"",0
"SBKG","avistamento",49,"",0
"SBKG","avistamento",50,"",0
"SBKG","avistamento",51,"",0
"SBKG","avistamento",52,"",0
"SBKG","avistamento",53,"",0
"SBKG","colisão",1,"",0
"SBKG","colisão",2,"",0
"SBKG","colisão",3,"",0
"SBKG","colisão",4,"",0
"SBKG","colisão",5,"",0
"SBKG","colisão",6,"",0
"SBKG","colisão",7,"",0
"SBKG","colisão",8,"",0
"SBKG","colisão",9,"",0
"SBKG","colisão",10,"",0
"SBKG","colisão",11,"",0
"SBKG","colisão",12,"",0
"SBKG","colisão",13,"",0
"SBKG","colisão",14,"",0
"SBKG","colisão",15,"",0
"SBKG","colisão",16,"",0
"SBKG","colisão",17,"",0
"SBKG","colisão",18,"",0
"SBKG","colisão",19,"",0
"SBKG","colisão",20,"",0
"SBKG","colisão",21,"",0
"SBKG","colisão",22,"",0
"SBKG","colisão",23,"",0
"SBKG","colisão",24,"",0
"SBKG","colisão",25,"",0
"SBKG","colisão",26,"",0
"SBKG","colisão",27,"",0
"SBKG","colisão",28,"",0
"SBKG","colisão",29,"",0
"SBKG","colisão",30,"",0
"SBKG","colisão",31,"",0
"SBKG","colisão",32,"",0
"SBKG","colisão",33,"",0
"SBKG","colisão",34,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBKG","colisão",35,"",0
"SBKG","colisão",36,"",0
"SBKG","colisão",37,"",0
"SBKG","colisão",38,"",0
"SBKG","colisão",39,"",0
"SBKG","colisão",40,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBKG","colisão",41,"0 Não identificada",1
"SBKG","colisão",42,"Andorinha-do-campo (Progne tapera)",1
"SBKG","colisão",43,"",0
"SBKG","colisão",44,"",0
"SBKG","colisão",45,"",0
"SBKG","colisão",46,"0 Não identificada",1
"SBKG","colisão",47,"",0
"SBKG","colisão",48,"",0
"SBKG","colisão",49,"",0
"SBKG","colisão",50,"Andorinhas / família Hirundinidae",1
"SBKG","colisão",51,"",0
"SBKG","colisão",52,"Andorinhas / família Hirundinidae",1
"SBKG","colisão",53,"",0
"SBKP","avistamento",1,"",0
"SBKP","avistamento",2,"0 Não identificada,0 Não identificada",2
"SBKP","avistamento",3,"",0
"SBKP","avistamento",4,"0 Não identificada",1
"SBKP","avistamento",5,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBKP","avistamento",6,"",0
"SBKP","avistamento",7,"0 Não identificada",1
"SBKP","avistamento",8,"0 Não identificada",1
"SBKP","avistamento",9,"",0
"SBKP","avistamento",10,"",0
"SBKP","avistamento",11,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),0 Não identificada",2
"SBKP","avistamento",12,"",0
"SBKP","avistamento",13,"0 Não identificada",1
"SBKP","avistamento",14,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBKP","avistamento",15,"",0
"SBKP","avistamento",16,"",0
"SBKP","avistamento",17,"",0
"SBKP","avistamento",18,"",0
"SBKP","avistamento",19,"",0
"SBKP","avistamento",20,"0 Não identificada",1
"SBKP","avistamento",21,"",0
"SBKP","avistamento",22,"",0
"SBKP","avistamento",23,"Carcará/carancho (Caracara plancus),Carcará/carancho (Caracara plancus)",2
"SBKP","avistamento",24,"",0
"SBKP","avistamento",25,"",0
"SBKP","avistamento",26,"",0
"SBKP","avistamento",27,"0 Não identificada",1
"SBKP","avistamento",28,"",0
"SBKP","avistamento",29,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBKP","avistamento",30,"",0
"SBKP","avistamento",31,"0 Não identificada",1
"SBKP","avistamento",32,"",0
"SBKP","avistamento",33,"",0
"SBKP","avistamento",34,"",0
"SBKP","avistamento",35,"0 Não identificada",1
"SBKP","avistamento",36,"",0
"SBKP","avistamento",37,"",0
"SBKP","avistamento",38,"",0
"SBKP","avistamento",39,"",0
"SBKP","avistamento",40,"",0
"SBKP","avistamento",41,"",0
"SBKP","avistamento",42,"",0
"SBKP","avistamento",43,"Carcará/carancho (Caracara plancus)",1
"SBKP","avistamento",44,"0 Não identificada",1
"SBKP","avistamento",45,"0 Não identificada,0 Não identificada",2
"SBKP","avistamento",46,"0 Não identificada,0 Não identificada",2
"SBKP","avistamento",47,"0 Não identificada",1
"SBKP","avistamento",48,"0 Não identificada,0 Não identificada",2
"SBKP","avistamento",49,"0 Não identificada",1
"SBKP","avistamento",50,"Carcará/carancho (Caracara plancus),Carcará/carancho (Caracara plancus)",2
"SBKP","avistamento",51,"0 Não identificada",1
"SBKP","avistamento",52,"0 Não identificada,Seriema (Cariama cristata)",2
"SBKP","avistamento",53,"",0
"SBKP","colisão",1,"0 Não identificada",1
"SBKP","colisão",2,"0 Não identificada,0 Não identificada,Quero-quero/tetéu (Vanellus chilensis),Corucão/tabaco-bom (Chordeiles nacunda)",4
"SBKP","colisão",3,"0 Não identificada",1
"SBKP","colisão",4,"Quero-quero/tetéu (Vanellus chilensis),0 Não identificada",2
"SBKP","colisão",5,"0 Não identificada,Quero-quero/tetéu (Vanellus chilensis),0 Não identificada",3
"SBKP","colisão",6,"0 Não identificada,0 Não identificada,0 Não identificada",3
"SBKP","colisão",7,"0 Não identificada,Corucão/tabaco-bom (Chordeiles nacunda)",2
"SBKP","colisão",8,"Falcão-quiriquiri (Falco sparverius)",1
"SBKP","colisão",9,"0 Não identificada,Carcará/carancho (Caracara plancus),0 Não identificada",3
"SBKP","colisão",10,"0 Não identificada,0 Não identificada",2
"SBKP","colisão",11,"0 Não identificada,0 Não identificada",2
"SBKP","colisão",12,"0 Não identificada,0 Não identificada",2
"SBKP","colisão",13,"Quero-quero/tetéu (Vanellus chilensis),0 Não identificada",2
"SBKP","colisão",14,"Coruja-orelhuda/listrada/gato/mocho-orelhudo (Asio clamator)",1
"SBKP","colisão",15,"Carcará/carancho (Caracara plancus)",1
"SBKP","colisão",16,"0 Não identificada",1
"SBKP","colisão",17,"",0
"SBKP","colisão",18,"0 Não identificada,Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",2
"SBKP","colisão",19,"Coruja -buraqueira (Athene cunicularia),Corucão/tabaco-bom (Chordeiles nacunda)",2
"SBKP","colisão",20,"0 Não identificada",1
"SBKP","colisão",21,"",0
"SBKP","colisão",22,"",0
"SBKP","colisão",23,"0 Não identificada,Carcará/carancho (Caracara plancus)",2
"SBKP","colisão",24,"0 Não identificada,0 Não identificada,0 Não identificada",3
"SBKP","colisão",25,"",0
"SBKP","colisão",26,"0 Não identificada",1
"SBKP","colisão",27,"",0
"SBKP","colisão",28,"",0
"SBKP","colisão",29,"0 Não identificada",1
"SBKP","colisão",30,"0 Não identificada",1
"SBKP","colisão",31,"Urubus / Família Cathartidae",1
"SBKP","colisão",32,"Urubus / Família Cathartidae",1
"SBKP","colisão",33,"",0
"SBKP","colisão",34,"",0
"SBKP","colisão",35,"",0
"SBKP","colisão",36,"0 Não identificada",1
"SBKP","colisão",37,"0 Não identificada",1
"SBKP","colisão",38,"0 Não identificada",1
"SBKP","colisão",39,"0 Não identificada",1
"SBKP","colisão",40,"0 Não identificada,Urubus / Família Cathartidae,0 Não identificada,0 Não identificada",4
"SBKP","colisão",41,"0 Não identificada",1
"SBKP","colisão",42,"0 Não identificada",1
"SBKP","colisão",43,"Carcará/carancho (Caracara plancus),Carcará/carancho (Caracara plancus),0 Não identificada,Carcará/carancho (Caracara plancus)",4
"SBKP","colisão",44,"0 Não identificada,0 Não identificada",2
"SBKP","colisão",45,"0 Não identificada",1
"SBKP","colisão",46,"Carcará/carancho (Caracara plancus),0 Não identificada,0 Não identificada",3
"SBKP","colisão",47,"0 Não identificada,Urubus / Família Cathartidae,0 Não identificada,0 Não identificada",4
"SBKP","colisão",48,"0 Não identificada",1
"SBKP","colisão",49,"",0
"SBKP","colisão",50,"0 Não identificada,0 Não identificada,0 Não identificada,0 Não identificada",4
"SBKP","colisão",51,"0 Não identificada,0 Não identificada",2
"SBKP","colisão",52,"0 Não identificada",1
"SBKP","colisão",53,"",0
"SBLO","avistamento",1,"",0
"SBLO","avistamento",2,"",0
"SBLO","avistamento",3,"",0
"SBLO","avistamento",4,"",0
"SBLO","avistamento",5,"",0
"SBLO","avistamento",6,"",0
"SBLO","avistamento",7,"",0
"SBLO","avistamento",8,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBLO","avistamento",9,"0 Não identificada",1
"SBLO","avistamento",10,"",0
"SBLO","avistamento",11,"",0
"SBLO","avistamento",12,"",0
"SBLO","avistamento",13,"",0
"SBLO","avistamento",14,"",0
"SBLO","avistamento",15,"",0
"SBLO","avistamento",16,"",0
"SBLO","avistamento",17,"",0
"SBLO","avistamento",18,"",0
"SBLO","avistamento",19,"",0
"SBLO","avistamento",20,"",0
"SBLO","avistamento",21,"",0
"SBLO","avistamento",22,"",0
"SBLO","avistamento",23,"",0
"SBLO","avistamento",24,"",0
"SBLO","avistamento",25,"",0
"SBLO","avistamento",26,"",0
"SBLO","avistamento",27,"",0
"SBLO","avistamento",28,"",0
"SBLO","avistamento",29,"",0
"SBLO","avistamento",30,"",0
"SBLO","avistamento",31,"",0
"SBLO","avistamento",32,"",0
"SBLO","avistamento",33,"",0
