"","Aeroporto","week","sum_ObxAb","sum_ObxAbxMassxFlock","sum_ObxAbxS","Voos_como_Destino","Voos_como_Origem","Total_Voos","prod_ObxAb","prod_ObxAbxMassxFlock","prod_ObxAbxS","norm_sum_ObxAb","norm_sum_ObxAbxMassxFlock","norm_sum_ObxAbxS","norm_Total_Voos","rel_product_ObxAb","rel_product_ObxAbxMassxFlock","rel_product_ObxAbxS","real_mul_ObxAb","real_mul_ObxAbxMassxFlock","real_mul_ObxAbxS","real_product_ObxAb","real_product_ObxAbxMassxFlock","real_product_ObxAbxS","rel_product_ObxAb_norm","rel_product_ObxAbxMassxFlock_norm","rel_product_ObxAbxS_norm"
"628","SBCH",5,2.51956571377679,6919.47881036297,186.285894276495,37,37,74,186.447862819483,512041.43196686,13785.1561764607,0.0187116864975018,0.0370465672566087,0.0240898175050778,0.642857142857143,0.0120289413198226,0.0238156503792485,0.0154863112532643,186.447862819483,512041.43196686,13785.1561764607,0.411344490108779,0.526437633790988,0.533308809239427,0.0207026713935644,0.0375390035070107,0.0238625939026487
"629","SBCH",6,2.83372604279221,7480.52877145345,199.241232456082,39,39,78,221.030631337792,583481.244173369,15540.8161315744,0.142587254683308,0.142144943774097,0.115163856106968,0.678571428571429,0.0967556371065305,0.0964554975609945,0.0781469023582997,221.030631337792,583481.244173369,15540.8161315744,0.490526146869863,0.602156843310599,0.60328284982472,0.166523396135497,0.15203629561037,0.12041523415287
"630","SBCH",7,3.29234147996807,8334.07282917419,221.823838701537,37,38,75,246.925610997606,625055.462188064,16636.7879026153,0.323422460824675,0.302034616662126,0.273916111310203,0.651785714285714,0.210802139644654,0.196861848360136,0.178534608264686,246.925610997606,625055.462188064,16636.7879026153,0.549816003613779,0.646221445767403,0.646964186272464,0.362805612737656,0.31030005472481,0.275100944628802
"631","SBCH",8,3.87316025413394,9099.80019101118,241.878472196403,30,31,61,236.262775502171,555087.811651682,14754.5868039806,0.552443279233768,0.445474075115468,0.414897106151087,0.526785714285714,0.291019227453503,0.23466937885547,0.218561868418876,236.262775502171,555087.811651682,14754.5868039806,0.525402082563693,0.572062583545808,0.571946688902356,0.500864978470749,0.369893515212138,0.336778269749966
"632","SBCH",9,4.03950312639812,8912.32982429692,236.592076250027,39,37,76,307.002237606257,677337.066646566,17980.9977950021,0.618033412399096,0.410356291400607,0.377734554173575,0.660714285714286,0.408343504620831,0.271128263961116,0.249574616150398,307.002237606257,677337.066646566,17980.9977950021,0.687369098154822,0.701634829981955,0.70053936595977,0.702788480473374,0.427361196927649,0.38456528583274
"633","SBCH",10,3.89074117887605,8410.87396360873,223.636082134598,57,57,114,443.54449439187,958839.631851396,25494.5133633441,0.559375558202555,0.316421347084643,0.2866559044434,1,0.559375558202555,0.316421347084643,0.2866559044434,443.54449439187,958839.631851396,25494.5133633441,1,1,1,0.96272548507452,0.498753629178793,0.441703212964124
"634","SBCH",11,3.8783188525458,8288.77666038316,220.251984802166,54,54,108,418.858436074946,895187.879321381,23787.214358634,0.554477349898622,0.293549536664711,0.262866219696149,0.946428571428571,0.524773206154053,0.277823668629102,0.248784100783855,418.858436074946,895187.879321381,23787.214358634,0.943478122770886,0.932535371563149,0.931953446053806,0.903172353601172,0.437914711751304,0.383347194135039
"635","SBCH",12,3.54435319442546,7661.30506680476,201.519158243979,32,34,66,233.92731083208,505646.134409114,13300.2644441026,0.422792404877527,0.176008764239106,0.131177324706818,0.571428571428571,0.241595659930015,0.10057643670806,0.0749584712610387,233.92731083208,505646.134409114,13300.2644441026,0.520054738501668,0.519659244252177,0.513982838022356,0.41580347136619,0.158531854061659,0.115502234845531
"636","SBCH",14,3.39611102429102,7678.1491825508,202.176103013003,1,1,2,6.79222204858203,15356.2983651016,404.352206026005,0.364339502462851,0.179164078991006,0.135795545584108,0,0,0,0,6.79222204858203,15356.2983651016,404.352206026005,0,0,0,0,0,0
"637","SBCH",15,3.39657574762499,7984.07143238286,209.971348478047,1,1,2,6.79315149524998,15968.1428647657,419.942696956095,0.364522746054508,0.236470796801725,0.190594924539214,0,0,0,0,6.79315149524998,15968.1428647657,419.942696956095,2.12808662209785e-06,0.000648495291806877,0.00062137866840853,0,0,0
"638","SBCH",19,4.51247893497234,10027.5811023031,264.930670916846,1,1,2,9.02495786994468,20055.1622046061,529.861341833692,0.804531011280835,0.619270125918452,0.576950524365376,0,0,0,0,9.02495786994468,20055.1622046061,529.861341833692,0.00511213326809599,0.0049803358180601,0.00500232481651795,0,0,0
"639","SBCH",20,4.50561710020718,10270.6602887943,272.939841083529,3,3,6,27.0337026012431,61623.9617327657,1637.63904650117,0.80182534286307,0.664804801325549,0.633253761132977,0.0357142857142857,0.0286366193879668,0.0237430286187696,0.0226162057547492,27.0337026012431,61623.9617327657,1637.63904650117,0.0463454498909881,0.0490391952094152,0.0491542016307637,0.0492856773716803,0.0374245347237573,0.0348489272053451
"640","SBCH",21,4.31090176126258,10129.4801005441,270.136727353842,3,3,6,25.8654105675755,60776.8806032649,1620.82036412305,0.725047751873629,0.638358299925416,0.613548301925033,0.0357142857142857,0.0258945625669153,0.022798510711622,0.0219124393544654,25.8654105675755,60776.8806032649,1620.82036412305,0.0436704963586357,0.0481413721112892,0.0484838718440132,0.0445664007704085,0.0359357548473218,0.0337645055159154
"641","SBCH",22,4.05987071903924,9939.00504212436,265.467171805695,3,3,6,24.3592243142354,59634.0302527462,1592.80303083417,0.626064493595447,0.602677663983328,0.580722043254628,0.0357142857142857,0.0223594461998374,0.0215242022851188,0.0207400729733796,24.3592243142354,59634.0302527462,1592.80303083417,0.0402218909392318,0.0469300625841822,0.047367205708901,0.0384822117682541,0.0339271484171066,0.0319580260774324
"642","SBCH",23,3.70433784934186,9599.46945959865,257.864224090826,3,3,6,22.2260270960512,57596.8167575919,1547.18534454495,0.48587544942007,0.539074347045182,0.527274487963234,0.0357142857142857,0.0173526946221453,0.0192526552516137,0.0188312317129727,22.2260270960512,57596.8167575919,1547.18534454495,0.0353376639912205,0.0447708156501356,0.0455490553190654,0.0298652329414177,0.0303466620268885,0.0290167250098777
"643","SBCH",24,3.48758058332571,9288.33051941555,250.64593344164,4,4,8,27.9006446666057,74306.6441553244,2005.16746753312,0.400406575707391,0.480790415573092,0.476531012794102,0.0535714285714286,0.0214503522700388,0.0257566294057014,0.0255284471139697,27.9006446666057,74306.6441553244,2005.16746753312,0.0483304242580618,0.0624815973933462,0.0638025101341449,0.0369175958644846,0.0405984378420284,0.039336350437713
"644","SBCH",25,3.43288445216602,9203.78540429847,249.833237378358,6,6,12,41.1946134259923,110445.424851582,2997.99884854029,0.378839516791306,0.464953048212761,0.470817884227868,0.0892857142857143,0.0338249568563666,0.0415136650189965,0.042037311091774,41.1946134259923,110445.424851582,2997.99884854029,0.0787686603044618,0.100785168228795,0.103373056324821,0.0582151785498259,0.0654351903861865,0.0647745784607594
"645","SBCH",26,3.42099541874027,9124.33130402352,247.721234157052,6,6,12,41.0519450248833,109491.975648282,2972.65480988463,0.374151589530056,0.450069352417962,0.455970825800048,0.0892857142857143,0.0334063919223264,0.0401847636087466,0.0407116808750042,41.0519450248833,109491.975648282,2972.65480988463,0.0784420028142934,0.0997746053820972,0.102362937717103,0.0574947982556745,0.0633405327175759,0.062731937381775
"646","SBCH",27,3.76823473646931,9560.26023287975,258.587436373358,8,8,16,60.291755783509,152964.163726076,4137.39898197372,0.511070429394225,0.53172950013591,0.53235855928763,0.125,0.0638838036742781,0.0664661875169887,0.0665448199109538,60.291755783509,152964.163726076,4137.39898197372,0.122494002029774,0.145850870361955,0.148785284898774,0.109948611409393,0.104766168740533,0.102537782425448
"647","SBCH",28,4.10635864052579,9782.52532347597,261.052769895853,8,8,16,65.7017382484126,156520.405175616,4176.84431833365,0.644394999251495,0.57336518643517,0.549689475492355,0.125,0.0805493749064369,0.0716706483043963,0.0687111844365444,65.7017382484126,156520.405175616,4176.84431833365,0.134880846489397,0.149620138268785,0.150357428501702,0.138631255678083,0.112969609278139,0.105875896717085
"648","SBCH",29,4.44053254594569,10371.3928847649,274.623693187795,14,14,28,124.334911286479,290399.000773418,7689.46340925826,0.776162057608279,0.683674479666365,0.645090982934368,0.232142857142857,0.180180477659065,0.158710147065406,0.149753263895478,124.334911286479,290399.000773418,7689.46340925826,0.26912897008469,0.291518347644783,0.290357290156639,0.310103534578228,0.250164101018117,0.230752260076184
"649","SBCH",30,4.54582829648179,10736.8970560713,284.892535734388,11,11,22,100.008222522599,236211.735233568,6267.63578615654,0.817680892803316,0.752142348267596,0.717279369645786,0.178571428571429,0.146014445143449,0.134311133619214,0.128085601722462,100.008222522599,236211.735233568,6267.63578615654,0.213429915255826,0.234085149180513,0.233688557971672,0.251301340337991,0.211705581652116,0.197364927560476
"650","SBCH",31,4.31900076808171,10542.510080947,283.847040187144,13,13,26,112.294019970124,274105.262104622,7380.02304486573,0.728241245700823,0.715728914672489,0.709929696444826,0.214285714285714,0.156051695507319,0.153370481715533,0.15212779209532,112.294019970124,274105.262104622,7380.02304486573,0.241559814572911,0.274248579233943,0.278024154372764,0.268576168641934,0.241747546647223,0.23441113023684
"651","SBCH",32,4.33449423761695,11079.3580182389,300.769837304498,17,17,34,147.372804078976,376698.172620123,10226.1744683529,0.734350426792729,0.816293660344119,0.828894362326444,0.285714285714286,0.209814407655065,0.23322676009832,0.236826960664698,147.372804078976,376698.172620123,10226.1744683529,0.321877162255261,0.38298702417966,0.391461107034865,0.361105655088709,0.367619612558985,0.36492264007344
"652","SBCH",33,4.39667173758531,11142.7654793364,302.443102616063,19,19,38,167.073526028242,423425.088214785,11492.8378994104,0.758867440640699,0.828171428248233,0.840657160600347,0.321428571428571,0.243921677348796,0.266197959079789,0.270211230192969,167.073526028242,423425.088214785,11492.8378994104,0.366984476393699,0.432512981805217,0.441945574755711,0.419806714294757,0.419589889855052,0.416363893801423
"653","SBCH",34,4.49231069524632,11214.4659270769,303.903750120995,20,20,40,179.692427809853,448578.637083075,12156.1500048398,0.796578536303493,0.841602675330844,0.850925288333019,0.339285714285714,0.270267717674399,0.285543764844393,0.288706794255846,179.692427809853,448578.637083075,12156.1500048398,0.395877060544223,0.4591732819669,0.468382714847015,0.465150140692867,0.450083378753269,0.444863394232155
"654","SBCH",35,4.60208932089464,11396.887166146,307.343995509168,19,19,38,174.879394193996,433081.712313547,11679.0718293484,0.839864999840956,0.875774633976393,0.875109685292735,0.321428571428571,0.269956607091736,0.281498989492412,0.281285255986951,174.879394193996,433081.712313547,11679.0718293484,0.384857006567095,0.442748058309515,0.44936816278814,0.464614697050015,0.443707872155499,0.433427672003191
"655","SBCH",36,4.51692032155019,11074.0300626275,298.331428266654,21,21,42,189.710653505108,465109.262630355,12529.9199871995,0.806282280410163,0.815295603978818,0.811752721115592,0.357142857142857,0.287957957289344,0.291177001421006,0.289911686112711,189.710653505108,465109.262630355,12529.9199871995,0.418815065288892,0.476694127286125,0.483279788644833,0.495596312794321,0.45896266964971,0.44671999162367
"656","SBCH",37,4.524929806219,10991.6075722787,296.930356462406,25,23,48,217.196630698512,527597.16346938,14252.6571101955,0.809440475040698,0.799855856140059,0.801903401413138,0.410714285714286,0.332448766534572,0.328512226628953,0.329353182723253,217.196630698512,527597.16346938,14252.6571101955,0.481747713689173,0.542925186830255,0.551941648255627,0.572168188851266,0.517811667165955,0.507494723652361
"657","SBCH",38,4.58831846418552,10983.3243248043,296.843106521747,23,25,48,220.239286280905,527199.567590609,14248.4691130439,0.834435056777824,0.798304201345966,0.801290047724223,0.410714285714286,0.342714398319463,0.327874939838522,0.32910126960102,220.239286280905,527199.567590609,14248.4691130439,0.488714261489985,0.542503774109267,0.551774730350024,0.589836077972955,0.516807154978381,0.507106555002236
"658","SBCH",39,4.60563601878911,10580.603041086,286.953611730052,23,23,46,211.859256864299,486707.739889955,13199.8661395824,0.841263487098201,0.722864657556364,0.731768417495289,0.392857142857143,0.330496369931436,0.28398254404,0.287480449730292,211.859256864299,486707.739889955,13199.8661395824,0.46952711594488,0.499586399457792,0.50998133703993,0.568807974163209,0.447622531691859,0.442973740787934
"659","SBCH",40,4.777732507997,10439.9424743621,282.9253577892,24,22,46,219.775695367862,480237.353820656,13014.5664583032,0.909122310808447,0.696515493973895,0.703450410676642,0.392857142857143,0.35715519353189,0.273631086918316,0.276355518480109,219.775695367862,480237.353820656,13014.5664583032,0.487652811001002,0.492728423445232,0.502595984665453,0.614689723027484,0.431306227958573,0.425831523233573
"660","SBCH",41,4.82027648516655,10384.7832646032,279.098572246474,24,25,49,236.193547773161,508854.379965557,13675.8300400772,0.925897692223661,0.686182825231922,0.676548695768999,0.419642857142857,0.388546352986715,0.287951721302682,0.283908827688776,236.193547773161,508854.379965557,13675.8300400772,0.525243576853721,0.523059670568759,0.528951478264232,0.668716161562459,0.453878878119987,0.437470289064885
"661","SBCH",42,4.9874465716791,10855.655573843,290.779882243307,31,31,62,309.221687444104,673050.645578267,18028.352699085,0.991814001629476,0.774388722531972,0.758666511824817,0.535714285714286,0.531328929444362,0.414851101356413,0.406428488477581,309.221687444104,673050.645578267,18028.352699085,0.692450811470106,0.69709164313788,0.702426755354603,0.914455223923497,0.65390181249365,0.626258752804256
"662","SBCH",43,5.00820704914102,11738.3899639313,314.804041429861,31,30,61,305.500629997602,716041.787799808,19203.0465272215,1,0.939746458435051,0.927552662908217,0.526785714285714,0.526785714285714,0.495045009354179,0.488621492067721,305.500629997602,716041.787799808,19203.0465272215,0.683930976126061,0.742658046587408,0.749245658619951,0.906636024544351,0.780306061196935,0.752908555603296
"663","SBCH",44,4.87691841608397,12060.0433354746,325.109719827822,32,31,63,307.24586021329,759782.730134899,20481.9123491528,0.948231993303387,1,1,0.544642857142857,0.516447782067023,0.544642857142857,0.544642857142857,307.24586021329,759782.730134899,20481.9123491528,0.687926903168007,0.789019164778507,0.800216468010637,0.888843701186699,0.858483803665883,0.839230925262385
